VisitID,NestID,DateGood,Time,Stage,Status,Content,Attendance,FailureCause,NOTES
5216,SGPE_2011___141,2011-11-03,12:00,FAIL,Failed,0,,"Empty - One chick outside any nest found 3m away, near nest 139. Could be the chick from this nest.",NA
5217,SGPE_2011___142,2011-10-08,12:00,INCU,Alive,1,1,,NA
5218,SGPE_2011___142,2011-10-12,12:00,INCU,Alive,1,1,,NA
5219,SGPE_2011___142,2011-10-16,12:00,INCU,Alive,1,1,,NA
5220,SGPE_2011___142,2011-11-03,12:00,CHIC,Alive,1,,small chick,NA
5221,SGPE_2011___142,2011-11-28,12:00,CHIC,Alive,1,,,NA
5222,SGPE_2011___142,2012-01-08,12:00,CHIC,Alive,1,,,NA
5223,SGPE_2011___143,2011-10-08,12:00,INCU,Alive,1,1,,NA
5224,SGPE_2011___143,2011-10-12,12:00,INCU,Alive,1,1,,NA
5225,SGPE_2011___143,2011-10-16,12:00,INCU,Alive,1,1,,NA
5226,SGPE_2011___143,2011-11-03,12:00,CHIC,Alive,1,1,small chick,NA
5227,SGPE_2011___143,2011-11-28,12:00,CHIC,Alive,1,,,NA
5228,SGPE_2011___143,2012-01-08,12:00,CHIC,Alive,1,,,NA
5229,SGPE_2011___144,2011-10-08,12:00,INCU,Alive,1,1,,NA
5230,SGPE_2011___144,2011-10-12,12:00,INCU,Alive,1,1,,NA
5231,SGPE_2011___144,2011-10-16,12:00,INCU,Alive,1,1,,NA
5232,SGPE_2011___144,2011-11-03,12:00,CHIC,Alive,1,,small chick,NA
5233,SGPE_2011___144,2011-11-28,12:00,CHIC,Alive,1,1,,NA
5234,SGPE_2011___144,2012-01-08,12:00,CHIC,Alive,1,,,NA
5235,SGPE_2011___145,2011-10-08,12:00,INCU,Alive,1,1,,NA
5236,SGPE_2011___145,2011-10-12,12:00,INCU,Alive,1,1,,NA
5237,SGPE_2011___145,2011-10-16,12:00,INCU,Alive,1,1,,NA
5238,SGPE_2011___145,2011-11-03,12:00,INCU,Alive,1,2,,NA
5239,SGPE_2011___146,2011-10-08,12:00,INCU,Alive,1,1,,NA
5240,SGPE_2011___146,2011-10-12,12:00,INCU,Alive,1,1,,NA
5241,SGPE_2011___146,2011-10-16,12:00,INCU,Alive,1,1,,NA
5242,SGPE_2011___146,2011-11-03,12:00,CHIC,Alive,1,1,small chick,NA
5243,SGPE_2011___146,2011-11-28,12:00,CHIC,Alive,1,,,NA
5244,SGPE_2011___146,2012-01-08,12:00,CHIC,Alive,1,,,NA
5245,SGPE_2011___147,2011-10-08,12:00,INCU,Alive,1,1,,NA
5246,SGPE_2011___147,2011-10-12,12:00,INCU,Alive,1,1,,NA
5247,SGPE_2011___147,2011-10-16,12:00,INCU,Alive,1,1,,NA
5248,SGPE_2011___147,2011-11-03,12:00,FAIL,Failed,0,,"empty, failed",NA
5249,SGPE_2011___148,2011-10-08,12:00,INCU,Alive,1,1,,NA
5250,SGPE_2011___148,2011-10-12,12:00,INCU,Alive,1,1,,NA
5251,SGPE_2011___148,2011-10-16,12:00,INCU,Alive,1,1,,NA
5252,SGPE_2011___148,2011-11-03,12:00,CHIC,Alive,1,,small chick,NA
5253,SGPE_2011___148,2011-11-28,12:00,FAIL,Failed,0,,eggshell,NA
5254,SGPE_2011___149,2011-10-08,12:00,INCU,Alive,1,1,,NA
5255,SGPE_2011___149,2011-10-12,12:00,INCU,Alive,1,1,,NA
5256,SGPE_2011___149,2011-10-16,12:00,CHIC,Alive,1,1,,NA
5257,SGPE_2011___149,2011-11-03,12:00,CHIC,Alive,1,1,,NA
5258,SGPE_2011___149,2011-11-28,12:00,CHIC,Alive,1,1,,NA
5259,SGPE_2011___149,2012-01-08,12:00,CHIC,Alive,1,,,NA
5260,SGPE_2011___15,2011-10-08,12:00,INCU,Alive,1,1,,NA
5261,SGPE_2011___15,2011-10-12,12:00,INCU,Alive,1,1,,NA
5262,SGPE_2011___15,2011-10-16,12:00,CHIC,Alive,1,1,,NA
5263,SGPE_2011___15,2011-11-03,12:00,FAIL,Failed,0,1,"eggshell, failed - Chick found dead about 3m away, predation.",NA
5264,SGPE_2011___150,2011-10-08,12:00,INCU,Alive,1,1,,NA
5265,SGPE_2011___150,2011-10-12,12:00,INCU,Alive,1,1,,NA
5266,SGPE_2011___150,2011-10-16,12:00,INCU,Alive,1,1,,NA
5267,SGPE_2011___150,2011-11-03,12:00,CHIC,Alive,1,1,small chick,NA
5268,SGPE_2011___150,2011-11-28,12:00,CHIC,Alive,1,1,,NA
5269,SGPE_2011___150,2012-01-08,12:00,CHIC,Alive,1,,,NA
5270,SGPE_2011___151,2011-10-08,12:00,INCU,Alive,1,1,,NA
5271,SGPE_2011___151,2011-10-12,12:00,INCU,Alive,1,1,,NA
5272,SGPE_2011___151,2011-10-16,12:00,INCU,Alive,1,1,,NA
5273,SGPE_2011___151,2011-11-03,12:00,FAIL,Failed,0,,"eggshell, failed",NA
5274,SGPE_2011___152,2011-10-08,12:00,INCU,Alive,1,1,,NA
5275,SGPE_2011___152,2011-10-12,12:00,INCU,Alive,1,1,,NA
5276,SGPE_2011___152,2011-10-16,12:00,INCU,Alive,1,1,,NA
5277,SGPE_2011___152,2011-11-03,12:00,CHIC,Alive,1,,small chick,NA
5278,SGPE_2011___152,2011-11-28,12:00,CHIC,Alive,1,,,NA
5279,SGPE_2011___152,2012-01-08,12:00,CHIC,Alive,1,,,NA
5280,SGPE_2011___153,2011-10-08,12:00,INCU,Alive,1,1,,NA
5281,SGPE_2011___153,2011-10-12,12:00,INCU,Alive,1,1,,NA
5282,SGPE_2011___153,2011-10-16,12:00,INCU,Alive,1,1,,NA
5283,SGPE_2011___153,2011-11-03,12:00,CHIC,Alive,1,1,small chick,NA
5284,SGPE_2011___153,2011-11-28,12:00,CHIC,Alive,1,,,NA
5285,SGPE_2011___153,2012-01-08,12:00,CHIC,Alive,1,,,NA
5286,SGPE_2011___154,2011-10-08,12:00,INCU,Alive,1,1,,NA
5287,SGPE_2011___154,2011-10-12,12:00,INCU,Alive,1,1,,NA
5288,SGPE_2011___154,2011-10-16,12:00,INCU,Alive,1,1,,NA
5289,SGPE_2011___154,2011-11-03,12:00,CHIC,Alive,1,,small chick,NA
5290,SGPE_2011___154,2011-11-28,12:00,CHIC,Alive,1,,,NA
5291,SGPE_2011___154,2012-01-08,12:00,CHIC,Alive,1,,,NA
5292,SGPE_2011___155,2011-10-08,12:00,INCU,Alive,1,1,,NA
5293,SGPE_2011___155,2011-10-12,12:00,INCU,Alive,1,1,,NA
5294,SGPE_2011___155,2011-10-16,12:00,INCU,Alive,1,1,,NA
5295,SGPE_2011___155,2011-11-03,12:00,CHIC,Alive,1,1,small chick,NA
5296,SGPE_2011___155,2011-11-28,12:00,CHIC,Alive,1,,,NA
5297,SGPE_2011___155,2012-01-08,12:00,CHIC,Alive,1,,,NA
5298,SGPE_2011___156,2011-10-08,12:00,INCU,Alive,1,1,,NA
5299,SGPE_2011___156,2011-10-12,12:00,INCU,Alive,1,1,,NA
5300,SGPE_2011___156,2011-10-16,12:00,INCU,Alive,1,1,,NA
5301,SGPE_2011___156,2011-11-03,12:00,CHIC,Alive,1,1,small chick,NA
5302,SGPE_2011___156,2011-11-28,12:00,CHIC,Alive,1,,,NA
5303,SGPE_2011___156,2012-01-08,12:00,CHIC,Alive,1,,,NA
5304,SGPE_2011___157,2011-10-08,12:00,INCU,Alive,1,1,,NA
5305,SGPE_2011___157,2011-10-12,12:00,INCU,Alive,1,1,,NA
5306,SGPE_2011___157,2011-10-16,12:00,INCU,Alive,1,1,,NA
5307,SGPE_2011___157,2011-11-03,12:00,CHIC,Alive,1,1,,NA
5308,SGPE_2011___157,2011-11-28,12:00,CHIC,Alive,1,1,,NA
5309,SGPE_2011___157,2012-01-08,12:00,CHIC,Alive,1,,,NA
5310,SGPE_2011___158,2011-10-08,12:00,CHIC,Alive,1,1,,NA
5311,SGPE_2011___158,2011-10-12,12:00,CHIC,Alive,1,1,,NA
5312,SGPE_2011___158,2011-10-16,12:00,CHIC,Alive,1,1,,NA
5313,SGPE_2011___158,2011-11-03,12:00,FAIL,Failed,0,,"egg membrane, failed",NA
5314,SGPE_2011___159,2011-10-08,12:00,INCU,Alive,1,1,,NA
5315,SGPE_2011___159,2011-10-12,12:00,INCU,Alive,1,1,,NA
5316,SGPE_2011___159,2011-10-16,12:00,CHIC,Alive,1,1,,NA
5317,SGPE_2011___159,2011-11-03,12:00,CHIC,Alive,1,1,small chick,NA
5318,SGPE_2011___159,2011-11-28,12:00,CHIC,Alive,1,,,NA
5319,SGPE_2011___159,2012-01-08,12:00,CHIC,Alive,1,,,NA
5320,SGPE_2011___16,2011-10-08,12:00,INCU,Alive,1,1,,NA
5321,SGPE_2011___16,2011-10-12,12:00,CHIC,Alive,1,1,,NA
5322,SGPE_2011___16,2011-10-16,12:00,CHIC,Alive,1,1,,NA
5323,SGPE_2011___16,2011-11-03,12:00,CHIC,Alive,1,1,,NA
5324,SGPE_2011___16,2011-11-28,12:00,CHIC,Alive,1,,,NA
5325,SGPE_2011___16,2012-01-08,12:00,CHIC,Alive,1,,,NA
5326,SGPE_2011___160,2011-10-08,12:00,INCU,Alive,1,1,,NA
5327,SGPE_2011___160,2011-10-12,12:00,INCU,Alive,1,1,,NA
5328,SGPE_2011___160,2011-10-16,12:00,INCU,Alive,1,1,,NA
5329,SGPE_2011___160,2011-11-03,12:00,INCU,Alive,1,1,,NA
5330,SGPE_2011___160,2011-11-28,12:00,FAIL,Failed,0,,down,NA
5331,SGPE_2011___161,2011-10-08,12:00,INCU,Alive,1,1,,NA
5332,SGPE_2011___161,2011-10-12,12:00,INCU,Alive,1,1,,NA
5333,SGPE_2011___161,2011-10-16,12:00,INCU,Alive,1,1,,NA
5334,SGPE_2011___161,2011-11-03,12:00,CHIC,Alive,1,1,,NA
5335,SGPE_2011___161,2011-11-28,12:00,CHIC,Alive,1,,,NA
5336,SGPE_2011___161,2012-01-08,12:00,CHIC,Alive,1,,,NA
5337,SGPE_2011___162,2011-10-08,12:00,INCU,Alive,1,1,,NA
5338,SGPE_2011___162,2011-10-12,12:00,INCU,Alive,1,1,,NA
5339,SGPE_2011___162,2011-10-16,12:00,INCU,Alive,1,1,,NA
5340,SGPE_2011___162,2011-11-03,12:00,CHIC,Alive,1,1,small chick,NA
5341,SGPE_2011___162,2011-11-28,12:00,CHIC,Alive,1,,,NA
5342,SGPE_2011___162,2012-01-08,12:00,CHIC,Alive,1,,,NA
5343,SGPE_2011___163,2011-10-08,12:00,INCU,Alive,1,1,,NA
5344,SGPE_2011___163,2011-10-12,12:00,INCU,Alive,1,1,,NA
5345,SGPE_2011___163,2011-10-16,12:00,INCU,Alive,1,1,,NA
5346,SGPE_2011___163,2011-11-03,12:00,CHIC,Alive,1,1,small chick,NA
5347,SGPE_2011___163,2011-11-28,12:00,CHIC,Alive,1,,,NA
5348,SGPE_2011___163,2012-01-08,12:00,CHIC,Alive,1,,,NA
5349,SGPE_2011___164,2011-10-08,12:00,INCU,Alive,1,1,,NA
5350,SGPE_2011___164,2011-10-12,12:00,INCU,Alive,1,1,,NA
5351,SGPE_2011___164,2011-10-16,12:00,CHIC,Alive,1,1,,NA
5352,SGPE_2011___164,2011-11-03,12:00,CHIC,Failed,0,1,,NA
5353,SGPE_2011___165,2011-10-08,12:00,INCU,Alive,1,1,,NA
5354,SGPE_2011___165,2011-10-12,12:00,INCU,Alive,1,1,,NA
5355,SGPE_2011___165,2011-10-16,12:00,INCU,Alive,1,1,,NA
5356,SGPE_2011___165,2011-11-03,12:00,CHIC,Alive,1,1,small chick,NA
5357,SGPE_2011___165,2011-11-28,12:00,CHIC,Alive,1,,,NA
5358,SGPE_2011___165,2012-01-08,12:00,CHIC,Alive,1,,,NA
5359,SGPE_2011___166,2011-10-08,12:00,INCU,Alive,1,1,,NA
5360,SGPE_2011___166,2011-10-12,12:00,INCU,Alive,1,1,,NA
5361,SGPE_2011___166,2011-10-16,12:00,INCU,Alive,1,1,,NA
5362,SGPE_2011___166,2011-11-03,12:00,INCU,Alive,1,1,,NA
5363,SGPE_2011___166,2011-11-28,12:00,FAIL,Failed,0,,eggshell,NA
5364,SGPE_2011___167,2011-10-08,12:00,INCU,Alive,1,1,,NA
5365,SGPE_2011___167,2011-10-12,12:00,INCU,Alive,1,1,,NA
5366,SGPE_2011___167,2011-10-16,12:00,INCU,Alive,1,1,,NA
5367,SGPE_2011___167,2011-11-03,12:00,CHIC,Alive,1,1,,NA
5368,SGPE_2011___167,2011-11-28,12:00,CHIC,Alive,1,,,NA
5369,SGPE_2011___167,2012-01-08,12:00,CHIC,Alive,1,,,NA
5370,SGPE_2011___168,2011-10-08,12:00,INCU,Alive,1,1,,NA
5371,SGPE_2011___168,2011-10-12,12:00,INCU,Alive,1,1,,NA
5372,SGPE_2011___168,2011-10-16,12:00,CHIC,Alive,1,1,,NA
5373,SGPE_2011___168,2011-11-03,12:00,FAIL,Failed,0,,"empty, failed",NA
5374,SGPE_2011___169,2011-10-08,12:00,INCU,Alive,1,1,,NA
5375,SGPE_2011___169,2011-10-12,12:00,INCU,Alive,1,1,,NA
5376,SGPE_2011___169,2011-10-16,12:00,INCU,Alive,1,1,,NA
5377,SGPE_2011___169,2011-11-03,12:00,FAIL,Failed,0,,"empty, failed",NA
5378,SGPE_2011___17,2011-10-08,12:00,INCU,Alive,1,1,,NA
5379,SGPE_2011___17,2011-10-12,12:00,INCU,Alive,1,1,,NA
5380,SGPE_2011___17,2011-10-16,12:00,INCU,Alive,1,1,,NA
5381,SGPE_2011___17,2011-11-03,12:00,INCU,Alive,,2,failed,NA
5382,SGPE_2011___17,2011-11-28,12:00,FAIL,Failed,0,,eggshell,NA
5383,SGPE_2011___18,2011-10-08,12:00,INCU,Alive,1,1,,NA
5384,SGPE_2011___18,2011-10-12,12:00,INCU,Alive,1,1,,NA
5385,SGPE_2011___18,2011-10-16,12:00,CHIC,Alive,1,1,,NA
5386,SGPE_2011___18,2011-11-03,12:00,CHIC,Alive,1,2,,NA
5387,SGPE_2011___18,2011-11-28,12:00,CHIC,Alive,1,,,NA
5388,SGPE_2011___18,2012-01-08,12:00,CHIC,Alive,1,,,NA
5389,SGPE_2011___19,2011-10-08,12:00,INCU,Alive,1,1,,NA
5390,SGPE_2011___19,2011-10-12,12:00,INCU,Alive,1,1,,NA
5391,SGPE_2011___19,2011-10-16,12:00,INCU,Alive,1,1,,NA
5392,SGPE_2011___19,2011-11-03,12:00,CHIC,Alive,1,1,,NA
5393,SGPE_2011___19,2011-11-28,12:00,FAIL,Failed,0,,eggshell,NA
5394,SGPE_2011___2,2011-10-08,12:00,INCU,Alive,1,1,,NA
5395,SGPE_2011___2,2011-10-12,12:00,INCU,Alive,1,1,,NA
5396,SGPE_2011___2,2011-10-16,12:00,INCU,Alive,1,1,,NA
5397,SGPE_2011___2,2011-11-03,12:00,CHIC,Alive,1,1,,NA
5398,SGPE_2011___2,2011-11-28,12:00,CHIC,Alive,1,,,NA
5399,SGPE_2011___2,2012-01-08,12:00,CHIC,Alive,1,,,NA
5400,SGPE_2011___20,2011-10-08,12:00,INCU,Alive,1,1,,NA
5401,SGPE_2011___20,2011-10-12,12:00,CHIC,Alive,1,1,,NA
5402,SGPE_2011___20,2011-10-16,12:00,CHIC,Alive,1,1,,NA
5403,SGPE_2011___20,2011-11-03,12:00,CHIC,Alive,1,1,,NA
5404,SGPE_2011___20,2011-11-28,12:00,CHIC,Alive,1,,,NA
5405,SGPE_2011___20,2012-01-08,12:00,CHIC,Alive,1,,,NA
5406,SGPE_2011___21,2011-10-08,12:00,INCU,Alive,1,1,,NA
5407,SGPE_2011___21,2011-10-12,12:00,INCU,Alive,1,1,,NA
5408,SGPE_2011___21,2011-10-16,12:00,CHIC,Alive,1,1,,NA
5409,SGPE_2011___21,2011-11-03,12:00,CHIC,Alive,1,1,,NA
5410,SGPE_2011___21,2011-11-28,12:00,CHIC,Alive,1,,,NA
5411,SGPE_2011___21,2012-01-08,12:00,CHIC,Alive,1,,,NA
5412,SGPE_2011___22,2011-10-08,12:00,CHIC,Alive,1,1,,NA
5413,SGPE_2011___22,2011-10-12,12:00,CHIC,Alive,1,1,,NA
5414,SGPE_2011___22,2011-10-16,12:00,CHIC,Alive,1,1,,NA
5415,SGPE_2011___22,2011-11-03,12:00,CHIC,Alive,1,1,,NA
5416,SGPE_2011___22,2011-11-28,12:00,CHIC,Alive,1,1,,NA
5417,SGPE_2011___22,2012-01-08,12:00,CHIC,Alive,1,,,NA
5418,SGPE_2011___23,2011-10-08,12:00,INCU,Alive,1,1,,NA
5419,SGPE_2011___23,2011-10-12,12:00,INCU,Alive,1,1,,NA
5420,SGPE_2011___23,2011-10-16,12:00,INCU,Alive,1,1,,NA
5421,SGPE_2011___23,2011-11-03,12:00,FAIL,Failed,0,,"eggshell, failed",NA
5422,SGPE_2011___24,2011-10-08,12:00,INCU,Alive,1,1,,NA
5423,SGPE_2011___24,2011-10-12,12:00,INCU,Alive,1,1,,NA
5424,SGPE_2011___24,2011-10-16,12:00,CHIC,Alive,1,1,,NA
5425,SGPE_2011___24,2011-11-03,12:00,CHIC,Alive,1,1,,NA
5426,SGPE_2011___24,2011-11-28,12:00,CHIC,Alive,1,,,NA
5427,SGPE_2011___24,2012-01-08,12:00,CHIC,Alive,1,,,NA
5428,SGPE_2011___25,2011-10-08,12:00,INCU,Alive,1,1,,NA
5429,SGPE_2011___25,2011-10-12,12:00,INCU,Alive,1,1,,NA
5430,SGPE_2011___25,2011-10-16,12:00,CHIC,Alive,1,1,,NA
5431,SGPE_2011___25,2011-11-03,12:00,CHIC,Alive,1,1,,NA
5432,SGPE_2011___25,2011-11-28,12:00,CHIC,Alive,1,,,NA
5433,SGPE_2011___25,2012-01-08,12:00,CHIC,Alive,1,,,NA
5434,SGPE_2011___26,2011-10-08,12:00,INCU,Alive,1,1,,NA
5435,SGPE_2011___26,2011-10-12,12:00,INCU,Alive,1,1,,NA
5436,SGPE_2011___26,2011-10-16,12:00,INCU,Alive,1,1,,NA
5437,SGPE_2011___26,2011-11-03,12:00,CHIC,Alive,1,1,,NA
5438,SGPE_2011___26,2011-11-28,12:00,CHIC,Alive,1,,,NA
5439,SGPE_2011___26,2012-01-08,12:00,CHIC,Alive,1,,,NA
5440,SGPE_2011___28,2011-10-08,12:00,INCU,Alive,1,1,,NA
5441,SGPE_2011___28,2011-10-12,12:00,INCU,Alive,1,1,,NA
5442,SGPE_2011___28,2011-10-16,12:00,CHIC,Alive,1,1,,NA
5443,SGPE_2011___28,2011-11-03,12:00,CHIC,Alive,1,1,,NA
5444,SGPE_2011___28,2011-11-28,12:00,CHIC,Alive,1,,,NA
5445,SGPE_2011___28,2012-01-08,12:00,CHIC,Alive,1,,,NA
5446,SGPE_2011___29,2011-10-08,12:00,INCU,Alive,1,1,,NA
5447,SGPE_2011___29,2011-10-12,12:00,INCU,Alive,1,1,,NA
5448,SGPE_2011___29,2011-10-16,12:00,INCU,Alive,1,1,,NA
5449,SGPE_2011___29,2011-11-03,12:00,CHIC,Alive,1,1,,NA
5450,SGPE_2011___29,2011-11-28,12:00,CHIC,Alive,1,,,NA
5451,SGPE_2011___29,2012-01-08,12:00,CHIC,Alive,1,,,NA
5452,SGPE_2011___3,2011-10-08,12:00,INCU,Alive,1,1,,NA
5453,SGPE_2011___3,2011-10-12,12:00,INCU,Alive,1,1,,NA
5454,SGPE_2011___3,2011-10-16,12:00,INCU,Alive,1,1,,NA
5455,SGPE_2011___3,2011-11-03,12:00,FAIL,Failed,0,,"eggshell, failed",NA
5456,SGPE_2011___30,2011-10-08,12:00,INCU,Alive,1,1,,NA
5457,SGPE_2011___30,2011-10-12,12:00,INCU,Alive,1,1,,NA
5458,SGPE_2011___30,2011-10-16,12:00,INCU,Alive,1,1,,NA
5459,SGPE_2011___30,2011-11-03,12:00,CHIC,Alive,1,1,"< 1 week old chick, maybe 3-4 days",NA
5460,SGPE_2011___30,2011-11-28,12:00,CHIC,Alive,1,1,,NA
5461,SGPE_2011___30,2012-01-08,12:00,CHIC,Alive,1,,,NA
5462,SGPE_2011___31,2011-10-08,12:00,INCU,Alive,1,1,,NA
5463,SGPE_2011___31,2011-10-12,12:00,INCU,Alive,1,1,,NA
5464,SGPE_2011___31,2011-10-16,12:00,CHIC,Alive,1,1,,NA
5465,SGPE_2011___31,2011-11-03,12:00,CHIC,Alive,1,1,,NA
5466,SGPE_2011___31,2011-11-28,12:00,CHIC,Alive,1,,,NA
5467,SGPE_2011___31,2012-01-08,12:00,CHIC,Alive,1,,,NA
5468,SGPE_2011___32,2011-10-08,12:00,INCU,Alive,1,1,,NA
5469,SGPE_2011___32,2011-10-12,12:00,INCU,Alive,1,1,,NA
5470,SGPE_2011___32,2011-10-16,12:00,INCU,Alive,1,1,,NA
5471,SGPE_2011___32,2011-11-03,12:00,CHIC,Alive,1,1,small chick,NA
5472,SGPE_2011___32,2011-11-28,12:00,CHIC,Alive,1,1,,NA
5473,SGPE_2011___32,2012-01-08,12:00,CHIC,Alive,1,,,NA
5474,SGPE_2011___33,2011-10-08,12:00,INCU,Alive,1,1,,NA
5475,SGPE_2011___33,2011-10-12,12:00,CHIC,Alive,1,1,,NA
5476,SGPE_2011___33,2011-10-13,12:00,CHIC,Alive,1,1,,NA
5477,SGPE_2011___33,2011-10-16,12:00,CHIC,Alive,1,1,,NA
5478,SGPE_2011___33,2011-11-03,12:00,CHIC,Alive,1,1,,NA
5479,SGPE_2011___33,2011-11-28,12:00,CHIC,Alive,1,,,NA
5480,SGPE_2011___33,2012-01-08,12:00,CHIC,Alive,1,,,NA
5481,SGPE_2011___34,2011-10-08,12:00,INCU,Alive,1,1,,NA
5482,SGPE_2011___34,2011-10-12,12:00,INCU,Alive,1,1,,NA
5483,SGPE_2011___34,2011-10-16,12:00,CHIC,Alive,1,1,,NA
5484,SGPE_2011___34,2011-11-03,12:00,CHIC,Alive,1,1,,NA
5485,SGPE_2011___34,2011-11-28,12:00,CHIC,Alive,1,,,NA
5486,SGPE_2011___34,2012-01-08,12:00,CHIC,Alive,1,,,NA
5487,SGPE_2011___35,2011-10-08,12:00,CHIC,Alive,1,1,,NA
5488,SGPE_2011___35,2011-10-12,12:00,CHIC,Alive,1,1,,NA
5489,SGPE_2011___35,2011-10-16,12:00,CHIC,Alive,1,1,,NA
5490,SGPE_2011___35,2011-11-03,12:00,CHIC,Alive,1,1,,NA
5491,SGPE_2011___35,2011-11-28,12:00,CHIC,Alive,1,,,NA
5492,SGPE_2011___35,2012-01-08,12:00,CHIC,Alive,1,,,NA
5493,SGPE_2011___36,2011-10-08,12:00,INCU,Alive,1,1,,NA
5494,SGPE_2011___36,2011-10-12,12:00,INCU,Alive,1,1,,NA
5495,SGPE_2011___36,2011-10-16,12:00,INCU,Alive,1,1,,NA
5496,SGPE_2011___36,2011-11-03,12:00,CHIC,Alive,1,1,small chick,NA
5497,SGPE_2011___36,2011-11-28,12:00,CHIC,Alive,1,,,NA
5498,SGPE_2011___36,2012-01-08,12:00,CHIC,Alive,1,,,NA
5499,SGPE_2011___37,2011-10-08,12:00,INCU,Alive,1,1,,NA
5500,SGPE_2011___37,2011-10-12,12:00,INCU,Alive,1,1,,NA
5501,SGPE_2011___37,2011-10-16,12:00,INCU,Alive,1,1,,NA
5502,SGPE_2011___37,2011-11-03,12:00,CHIC,Alive,1,1,,NA
5503,SGPE_2011___37,2011-11-28,12:00,CHIC,Alive,1,1,,NA
5504,SGPE_2011___37,2012-01-08,12:00,CHIC,Alive,1,,,NA
5505,SGPE_2011___38,2011-10-08,12:00,INCU,Alive,1,1,,NA
5506,SGPE_2011___38,2011-10-12,12:00,INCU,Alive,1,1,,NA
5507,SGPE_2011___38,2011-10-16,12:00,INCU,Alive,1,1,,NA
5508,SGPE_2011___38,2011-11-03,12:00,CHIC,Alive,1,1,,NA
5509,SGPE_2011___38,2011-11-28,12:00,CHIC,Alive,1,,,NA
5510,SGPE_2011___38,2012-01-08,12:00,CHIC,Alive,1,,,NA
5511,SGPE_2011___39,2011-10-08,12:00,INCU,Alive,1,1,,NA
5512,SGPE_2011___39,2011-10-12,12:00,INCU,Alive,,1,?,NA
5513,SGPE_2011___39,2011-10-16,12:00,INCU,Alive,,1,?,NA
5514,SGPE_2011___39,2011-11-03,12:00,INCU,Alive,,1,,NA
5515,SGPE_2011___40,2011-10-08,12:00,INCU,Alive,1,1,,NA
5516,SGPE_2011___40,2011-10-12,12:00,INCU,Alive,1,1,,NA
5517,SGPE_2011___40,2011-10-16,12:00,INCU,Alive,1,1,,NA
5518,SGPE_2011___40,2011-11-03,12:00,CHIC,Alive,1,1,,NA
5519,SGPE_2011___40,2011-11-28,12:00,CHIC,Alive,1,,,NA
5520,SGPE_2011___40,2012-01-08,12:00,CHIC,Alive,1,,,NA
5521,SGPE_2011___41,2011-10-08,12:00,INCU,Alive,1,1,,NA
5522,SGPE_2011___41,2011-10-12,12:00,INCU,Alive,1,1,,NA
5523,SGPE_2011___41,2011-10-16,12:00,CHIC,Alive,1,1,,NA
5524,SGPE_2011___41,2011-11-03,12:00,FAIL,Failed,0,,"egg membrane, failed",NA
5525,SGPE_2011___42,2011-10-08,12:00,INCU,Alive,1,1,,NA
5526,SGPE_2011___42,2011-10-12,12:00,CHIC,Alive,1,1,,NA
5527,SGPE_2011___42,2011-10-16,12:00,CHIC,Alive,1,1,,NA
5528,SGPE_2011___42,2011-11-03,12:00,CHIC,Alive,1,1,,NA
5529,SGPE_2011___42,2011-11-28,12:00,CHIC,Alive,1,,,NA
5530,SGPE_2011___42,2012-01-08,12:00,CHIC,Alive,1,,,NA
5531,SGPE_2011___43,2011-10-08,12:00,INCU,Alive,1,1,,NA
5532,SGPE_2011___43,2011-10-12,12:00,INCU,Alive,1,1,,NA
5533,SGPE_2011___43,2011-10-16,12:00,CHIC,Alive,1,1,,NA
5534,SGPE_2011___43,2011-11-03,12:00,CHIC,Alive,1,1,,NA
5535,SGPE_2011___43,2011-11-28,12:00,CHIC,Alive,1,,,NA
5536,SGPE_2011___43,2012-01-08,12:00,CHIC,Alive,1,,,NA
5537,SGPE_2011___44,2011-10-08,12:00,INCU,Alive,1,1,,NA
5538,SGPE_2011___44,2011-10-12,12:00,INCU,Alive,1,1,,NA
5539,SGPE_2011___44,2011-10-16,12:00,INCU,Alive,1,1,,NA
5540,SGPE_2011___44,2011-11-03,12:00,CHIC,Alive,1,,regurgitating,NA
5541,SGPE_2011___44,2011-11-28,12:00,CHIC,Alive,1,,,NA
5542,SGPE_2011___44,2012-01-08,12:00,CHIC,Alive,1,,,NA
5543,SGPE_2011___45,2011-10-08,12:00,CHIC,Alive,1,1,,NA
5544,SGPE_2011___45,2011-10-12,12:00,CHIC,Alive,1,1,,NA
5545,SGPE_2011___45,2011-10-13,12:00,CHIC,Alive,1,1,,NA
5546,SGPE_2011___45,2011-10-16,12:00,CHIC,Alive,1,1,,NA
5547,SGPE_2011___45,2011-11-03,12:00,CHIC,Alive,1,1,regurgitating,NA
5548,SGPE_2011___45,2011-11-28,12:00,CHIC,Alive,1,1,,NA
5549,SGPE_2011___45,2012-01-08,12:00,CHIC,Alive,1,,,NA
5550,SGPE_2011___46,2011-10-08,12:00,INCU,Alive,1,1,,NA
5551,SGPE_2011___46,2011-10-12,12:00,INCU,Alive,1,1,,NA
5552,SGPE_2011___46,2011-10-16,12:00,INCU,Alive,1,1,,NA
5553,SGPE_2011___46,2011-11-03,12:00,CHIC,Alive,1,1,small chick,NA
5554,SGPE_2011___47,2011-10-08,12:00,INCU,Alive,1,1,,NA
5555,SGPE_2011___47,2011-10-12,12:00,INCU,Alive,1,1,,NA
5556,SGPE_2011___47,2011-10-16,12:00,CHIC,Alive,1,1,,NA
